494,210403,东洲,210400
495,210404,望花,210400
496,210411,顺城,210400
497,210421,抚顺,210400
498,210422,新宾满族自治,210400
499,210423,清原满族自治,210400
500,210501,市辖,210500
501,210502,平山,210500
502,210503,溪湖,210500
503,210504,明山,210500
504,210505,南芬,210500
505,210521,本溪满族自治,210500
506,210522,桓仁满族自治,210500
507,210601,市辖,210600
508,210602,元宝,210600
509,210603,振兴,210600
510,210604,振安,210600
511,210624,宽甸满族自治,210600
512,210681,东港市,210600
513,210682,凤城市,210600
514,210701,市辖,210700
515,210702,古塔,210700
516,210703,凌河,210700
517,210711,太和,210700
518,210726,黑山,210700
519,210727,义　,210700
520,210781,凌海市,210700
521,210782,北宁市,210700
522,210801,市辖,210800
523,210802,站前,210800
524,210803,西市,210800
525,210804,鲅鱼圈,210800
526,210811,老边,210800
527,210881,盖州市,210800
528,210882,大石桥市,210800
529,210901,市辖,210900
530,210902,海州,210900
531,210903,新邱,210900
532,210904,太平,210900
533,210905,清河门,210900
534,210911,细河,210900
535,210921,阜新蒙古族自治,210900
536,210922,彰武,210900
537,211001,市辖,211000
538,211002,白塔,211000
539,211003,文圣,211000
540,211004,宏伟,211000
541,211005,弓长岭,211000
542,211011,太子河,211000
543,211021,辽阳,211000
544,211081,灯塔市,211000
545,211101,市辖,211100
546,211102,双台子,211100
547,211103,兴隆台,211100
548,211121,大洼,211100
549,211122,盘山,211100
550,211201,市辖,211200
551,211202,银州,211200
552,211204,清河,211200
553,211221,铁岭,211200
554,211223,西丰,211200
555,211224,昌图,211200
556,211281,调兵山市,211200
557,211282,开原市,211200
558,211301,市辖,211300
559,211302,双塔,211300
560,211303,龙城,211300
561,211321,朝阳,211300
562,211322,建平,211300
563,211324,喀喇沁左翼蒙古族自治,211300
564,211381,北票市,211300
565,211382,凌源市,211300
566,211401,市辖,211400
567,211402,连山,211400
568,211403,龙港,211400
569,211404,南票,211400
570,211421,绥中,211400
571,211422,建昌,211400
572,211481,兴城市,211400
573,220101,市辖,220100
574,220102,南关,220100
575,220103,宽城,220100
576,220104,朝阳,220100
577,220105,二道,220100
578,220106,绿园,220100
579,220112,双阳,220100
580,220122,农安,220100
581,220181,九台市,220100
582,220182,榆树市,220100
583,220183,德惠市,220100
584,220201,市辖,220200
585,220202,昌邑,220200
586,220203,龙潭,220200
587,220204,船营,220200
588,220211,丰满,220200
589,220221,永吉,220200
590,220281,蛟河市,220200
591,220282,桦甸市,220200
592,220283,舒兰市,220200
593,220284,磐石市,220200
594,220301,市辖,220300
595,220302,铁西,220300
596,220303,铁东,220300
597,220322,梨树,220300
598,220323,伊通满族自治,220300
599,220381,公主岭市,220300
600,220382,双辽市,220300
601,220401,市辖,220400
602,220402,龙山,220400
603,220403,西安,220400
604,220421,东丰,220400
605,220422,东辽,220400
606,220501,市辖,220500
607,220502,东昌,220500
608,220503,二道江,220500
609,220521,通化,220500
610,220523,辉南,220500
611,220524,柳河,220500
612,220581,梅河口市,220500
613,220582,集安市,220500
614,220601,市辖,220600
615,220602,八道江,220600
616,220621,抚松,220600
